-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 279.0, -2379.2, -4890.0
-120.0, 0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
0.0, 0.0, 0.0, -0.0
12.0, 0.0, 0.0, 0.0
12.0, 0.0, -32.0, -7740.0
12.0, 0.0, -66.8, -1740.0
12.0, 0.0, -101.6, -1740.0
12.0, 0.0, -136.4, -1740.0
12.0, 0.0, -171.2, -1740.0
12.0, 0.0, -206.0, -1740.0
12.0, 0.0, -240.8, -1740.0
12.0, 0.0, -275.6, -1740.0
12.0, 0.0, -310.4, -1740.0
12.0, 0.0, -345.2, -1740.0
12.0, 0.0, -380.0, -1740.0
12.0, 0.0, -414.8, -1740.0
12.0, 0.0, -449.6, -1740.0
12.0, 0.0, -484.4, -1740.0
12.0, 0.0, -519.2, -1740.0
12.0, 0.0, -554.0, -1740.0
12.0, 0.0, -588.8, -1740.0
12.0, 0.0, -623.6, -1740.0
12.0, 0.0, -658.4, -1740.0
12.0, 0.0, -693.2, -1740.0
12.0, 0.0, -728.0, -1740.0
12.0, 0.0, -762.8, -1740.0
12.0, 0.0, -797.6, -1740.0
12.0, 0.0, -832.4, -1740.0
12.0, 0.0, -867.2, -1740.0
12.0, 0.0, -902.0, -1740.0
12.0, 0.0, -936.8, -1740.0
12.0, 0.0, -971.6, -1740.0
12.0, 0.0, -1006.4, -1740.0
12.0, 0.0, -1041.2, -1740.0
12.0, 0.0, -1076.0, -1740.0
12.0, 0.0, -1110.8, -1740.0
12.0, 0.0, -1145.6, -1740.0
12.0, 0.0, -1180.4, -1740.0
12.0, 0.0, -1215.2, -1740.0
12.0, 0.0, -1250.0, -1740.0
12.0, 0.0, -1284.8, -1740.0
12.0, 0.0, -1319.6, -1740.0
12.0, 0.0, -1354.4, -1740.0
12.0, 0.0, -1389.2, -1740.0
12.0, 0.0, -1424.0, -1740.0
12.0, 0.0, -1458.8, -1740.0
12.0, 0.0, -1493.6, -1740.0
12.0, 0.0, -1528.4, -1740.0
12.0, 0.0, -1563.2, -1740.0
12.0, 0.0, -1598.0, -1740.0
12.0, 0.0, -1632.8, -1740.0
12.0, 0.0, -1667.6, -1740.0
12.0, 0.0, -1702.4, -1740.0
12.0, 0.0, -1737.2, -1740.0
12.0, 0.0, -1772.0, -1740.0
12.0, 0.0, -1806.8, -1740.0
12.0, 0.0, -1841.6, -1740.0
12.0, 0.0, -1876.4, -1740.0
12.0, 0.0, -1911.2, -1740.0
12.0, 0.0, -1946.0, -1740.0
12.0, 0.0, -1980.8, -1740.0
12.0, 0.0, -2015.6, -1740.0
12.0, 0.0, -2050.4, -1740.0
12.0, 0.0, -2085.2, -1740.0
12.0, 0.0, -2120.0, -1740.0
12.0, 0.0, -2154.8, -1740.0
12.0, 0.0, -2189.6, -1740.0
12.0, 0.0, -2224.4, -1740.0
12.0, 0.0, -2259.2, -1740.0
12.0, 0.0, -2294.0, -1740.0
12.0, 0.0, -2328.8, -1740.0
